1.096536984680033910e+00
1.737409873315464703e-01
2.684701524775789938e-02
3.027590748832754194e-03
2.960637330252503634e-04
2.319827394801920079e-05
1.595510763758136614e-06
9.206127158121952611e-08
4.721318257132604971e-09
2.078794076269306914e-10
8.175540161359904202e-12
2.784825091683163985e-13
8.441226953905538186e-15
2.210959831335907612e-16
1.079000708732054944e-16
3.033051068097427123e-17
2.471534070332033411e-17
6.441584119440458780e-18
5.080108728088427315e-18
1.847451471764848371e-18
